,index,type,title,text,chars,scene,text_in_book,score,chapter,vote_chapter,vote_percentage
162,248,dialog,HOPPS,"Sir, you said there were 14 missing mammal cases? ","{'hopps': 7, 'bogo': 9}",10,"Sir, you said there are fourteen missing mammal cases.",0.96843725,24,24,0.7777777777777778
163,249,dialog,BOGO,So. ,"{'hopps': 7, 'bogo': 9}",10,So? ,0.77299887,24,24,0.7777777777777778
164,250,dialog,HOPPS,"So I can handle one. You probably forgot, but I was top of my class at the academy. ","{'hopps': 7, 'bogo': 9}",10,"So I can handle one. You probably forgot, but I was top of my class at the academy.",1.0,24,24,0.7777777777777778
165,251,dialog,BOGO,Didn't forget. Just don't care. ,"{'hopps': 7, 'bogo': 9}",10,Didn't forget. Just don't care.,1.0,24,24,0.7777777777777778
166,252,dialog,HOPPS,"Sir, I'm not just some ""token"" bunny. ","{'hopps': 7, 'bogo': 9}",10,"Sir, I'm not just some token￼ bunny.",0.7624249,24,24,0.7777777777777778
167,253,dialog,BOGO,"Well, then writing a hundred tickets a day should be easy. ","{'hopps': 7, 'bogo': 9}",10,"Well, then writing a hundred tickets a day should be easy, ",0.99634725,24,24,0.7777777777777778
168,255,dialog,HOPPS,100 tickets...? I'm not gonna write 100 tickets... I'm gonna write 200 tickets! ,"{'hopps': 7, 'bogo': 9}",10,I'm gonna write two hundred tickets! Before noon! ,0.77565783,24,24,0.7777777777777778
169,256,dialog,,20. ,"{'hopps': 7, 'bogo': 9}",10,Fifteen dollars.,0.55720425,25,24,0.7777777777777778
170,257,dialog,HOPPS,"(then, to the closed door) Before noon! ","{'hopps': 7, 'bogo': 9}",10,"Boom! Two hundred tickets before noon, ",0.5136007,25,24,0.7777777777777778
171,260,dialog,HOPPS,Boom! 200 tickets before noon. ,{'hopps': 3},11,"Boom! Two hundred tickets before noon, ",0.9129867,25,25,0.5
172,262,dialog,HOPPS,201. ,{'hopps': 3},11,"A hundred tickets, ",0.49436113,24,25,0.5
173,264,dialog,TRUCK DRIVER,"Hey, watch where you're going, Fox! ",{'hopps': 3},11,"Watch where you're going, fox! ",0.9453673,25,25,0.5
174,266,dialog,HOPPS,(sotto) Where'd he go... ,{'hopps': 3},11,I don't know where he is. I only saw where he went.,0.54484576,2,25,0.5
175,268,dialog,"JERRY JUMBEAUX, JR.","Listen, I don't know what you're doing skulking around during daylight hours, but I don't want any trouble in here... So hit the road. ","{'nick': 6, 'hopps': 7}",12,"Listen, I don't know what you're doing skulking￼ around during daylight hours, but I don't want any trouble here. So hit the road￼! ",0.70575154,25,25,1.0
176,270,dialog,NICK,"I'm not looking for any trouble either, sir. I simply want to buy a Jumbo Pop for my little boy. ","{'nick': 6, 'hopps': 7}",12,"I'm not looking for any trouble either, sir, I simply want to buy a Jumbo-pop￼, ",0.76202744,25,25,1.0
177,272,dialog,NICK,"(to the boy) You want the red or the blue, pal? ","{'nick': 6, 'hopps': 7}",12,"for my little boy. You want the red or the blue, pal? ",0.8827518,25,25,1.0
178,274,dialog,HOPPS,(disgusted with herself) I'm such a... ,"{'nick': 6, 'hopps': 7}",12,"I'm such a…, ",0.5706475,25,25,1.0
179,275,dialog,"JERRY JUMBEAUX, JR.","Oh come on, kid. Back up. Listen, buddy, what? There aren't any fox ice cream joints in your part of town? ","{'nick': 6, 'hopps': 7}",12,"Listen, buddy. There aren't any fox ice cream joints in your part of town? ",0.93884414,25,25,1.0
180,277,dialog,NICK,"Uh, no no, there are. There are. It's just, my boy-- (tousles boy's hair) --this goofy little stinker-- he loves all things elephant. Wants to be one when he grows up. ","{'nick': 6, 'hopps': 7}",12,This goofy little stinker—he loves all things elephant. Wants to be one when he grows up. Who the heck am I to crush the little guy's dreams? ,0.6191824,25,25,1.0
181,279,dialog,NICK,"Isn't it adorable? Who the heck am I to crush his little dreams, huh? Right? ","{'nick': 6, 'hopps': 7}",12,This goofy little stinker—he loves all things elephant. Wants to be one when he grows up. Who the heck am I to crush the little guy's dreams? ,0.70178235,25,25,1.0
182,280,dialog,"JERRY JUMBEAUX, JR.","Look, you probably can't read, fox but the sign says... ","{'nick': 6, 'hopps': 7}",12,"Look, you probably can't read, fox, but the sign says",0.9904544,25,25,1.0
183,281,dialog,,22. ,"{'nick': 6, 'hopps': 7}",12,Fifteen dollars.,0.48099494,25,25,1.0
184,282,dialog,"JERRY JUMBEAUX, JR.","(slowly reads SIGN, belittling) ","{'nick': 6, 'hopps': 7}",12,"Look, you probably can't read, fox, but the sign says",0.52032197,25,25,1.0
185,283,dialog,WE RESERVE THE RIGHT TO REFUSE,SERVICE TO ANYONE. So beat it. ,"{'nick': 6, 'hopps': 7}",12,WE RESERVE THE RIGHT TO REFUSE SERVICE TO ANYONE. So beat it.,0.6011275,25,25,1.0
186,284,dialog,ELEPHANT,You're holding up the line. ,"{'nick': 6, 'hopps': 7}",12,"You're holding up the line, ",0.9426912,25,25,1.0
187,286,dialog,HOPPS,Hello? Excuse me? ,"{'nick': 6, 'hopps': 7}",12,Hello? Excuse me? ,1.0000001,25,25,1.0
188,287,dialog,"JERRY JUMBEAUX, JR.","Hey, you're gonna have to wait your turn like everyone else, metermaid. ","{'nick': 6, 'hopps': 7}",12,"You're gonna have to wait your turn like everyone else, meter maid, ",0.8392524,25,25,1.0
189,288,dialog,HOPPS,Actually... (revealing badge) I'm an officer. Just had a quick question. Are your customers aware they're getting snot and mucous with their cookies and cream? ,"{'nick': 6, 'hopps': 7}",12,Actually… I'm an officer. Just had a quick question. Are your customers aware that they're getting snot￼ and mucous￼ with their cookies and cream? ,0.7144999,25,25,1.0
190,290,dialog,"JERRY JUMBEAUX, JR.",What are you talkin' about? ,"{'nick': 6, 'hopps': 7}",12,What are you talking about? ,0.44662112,25,25,1.0
191,291,dialog,HOPPS,"Well, I don't wanna cause you any trouble, but I believe scooping ice cream with an un-gloved trunk is a Class 3 Health Code Violation... ","{'nick': 6, 'hopps': 7}",12,"Well, I don't want to cause you any trouble, but I believe scooping ice cream with an ungloved trunk is a class-three health-code violation￼. Which is kind of a big deal. Of course, I could let you off with a warning if you were to glove those trunks and—I don't know—finish selling this nice dad and his son a… what was it? ",0.84287745,25,25,1.0
192,293,dialog,HOPPS,"...Which is kind of a big deal. Of course-- I could let you off with a warning if you were to glove those trunks and, I don't know, finish selling this nice dad and his son a... what was it? ","{'nick': 6, 'hopps': 7}",12,"Well, I don't want to cause you any trouble, but I believe scooping ice cream with an ungloved trunk is a class-three health-code violation￼. Which is kind of a big deal. Of course, I could let you off with a warning if you were to glove those trunks and—I don't know—finish selling this nice dad and his son a… what was it? ",0.6289638,25,25,1.0
193,294,dialog,NICK,A Jumbo Pop. Please. ,"{'nick': 6, 'hopps': 7}",12,"A Jumbo-pop, ",0.91691494,25,25,1.0
194,295,dialog,HOPPS,A Jumbo Pop. ,"{'nick': 6, 'hopps': 7}",12,"A Jumbo-pop, ",0.96593034,25,25,1.0
195,296,dialog,"JERRY JUMBEAUX, JR.","(stews for a beat, then) Fifteen dollars. ","{'nick': 6, 'hopps': 7}",12,Fifteen dollars.,0.65643084,25,25,1.0
196,297,dialog,NICK,"Thank you so much. (to Hopps) Thank you. (then, digs for wallet) Oh no, are you kidding me? I don't have my wallet. I'd lose my head if it weren't attached to my neck, that's the truth. Oh boy, I'm sorry pal. Gotta be about the worst birthday ever. Please don't be mad at me. (kisses him, to Hopps) Thanks, anyway. ","{'nick': 6, 'hopps': 7}",12,"Are you kidding me? I don't have my wallet. I'm sorry, pal, worst birthday ever.",0.7117155,25,25,1.0
197,299,dialog,HOPPS,Keep the change. ,"{'nick': 6, 'hopps': 7}",12,"Keep the change, ",0.9285148,25,25,1.0
198,301,dialog,NICK,"Officer, I can't thank you enough. So kind, really, can I pay you back? ","{'nick': 5, 'hopps': 5}",13,"Officer, I can't thank you enough, ",0.7547916,25,25,0.8
199,302,dialog,HOPPS,"Oh no, my treat-- it just-- y'know, it burns me up to see folks with such backward attitudes toward foxes. I just wanna say, you're a great dad and just a... a real articulate fella. ","{'nick': 5, 'hopps': 5}",13,"Oh no, my treat. It just—you know, it burns me up￼ to see folks with such backward attitudes toward foxes, ",0.8303138,25,25,0.8
200,303,dialog,NICK,"Ah, well, that is high praise. It's rare that I find someone so non- patronizing... Officer... ","{'nick': 5, 'hopps': 5}",13,"Ah, well, that is high praise. It's rare that I find someone so non-patronizing… Officer…",0.9707026,25,25,0.8
201,304,dialog,HOPPS,(totally misses his dig) Hopps. Mr... ,"{'nick': 5, 'hopps': 5}",13,"Hopps. Mr…, ",0.8207573,25,25,0.8
202,305,dialog,NICK,Wilde. Nick Wilde. ,"{'nick': 5, 'hopps': 5}",13,Wilde. Nick Wilde.,1.0,25,25,0.8
203,306,dialog,HOPPS,"(to Toddler) And you little guy, you want to be an elephant when you grow up... you be an elephant-- because this is Zootopia, anyone can be anything. ","{'nick': 5, 'hopps': 5}",13,"And you, little guy, you want to be an elephant when you grow up… you be an elephant—because this is Zootopia, and anyone can be anything.",0.9230329,25,25,0.8
204,308,dialog,NICK,"Ah, boy, I tell him that all the time. All right here ya go-- (hands him popsicle) Two paws. Yeah. Oh, look at that smile, that's a happy birthday smile! All right, give her a little bye-bye toot toot. ","{'nick': 5, 'hopps': 5}",13,"Two paws. Yeah. Aw, look at that smile, that's a happy birthday smile! Give her a little bye-bye toot-toot.",0.8450176,25,25,0.8
205,310,dialog,HOPPS,"Toot, toot! ","{'nick': 5, 'hopps': 5}",13,Toot-toot! ,0.9323122,25,25,0.8
206,311,dialog,NICK,Bye now! ,"{'nick': 5, 'hopps': 5}",13,Okay. Gotta go. Bye! ,0.718947,22,25,0.8
207,312,dialog,HOPPS,Goodbye! ,"{'nick': 5, 'hopps': 5}",13,"Bye, everybody! Bye! ",0.7179595,22,25,0.8
208,315,dialog,HOPPS,"Oh! Hey, little toot toot-- ",{'hopps': 1},14,"Oh! Hey, little toot-toot! ",0.9746241,26,26,1.0
209,319,dialog,NICK,Pawpsicles! Get your pawpsicles! ,{'nick': 1},16,Pawpsicles! Get your pawpsicles! ,1.0,26,26,1.0
210,322,dialog,NICK,Lumber delivery! ,{'nick': 2},17,Lumber delivery! ,1.0000001,26,26,1.0
211,323,dialog,MOUSE CONSTRUCTION WORKER,What's with the color? ,{'nick': 2},17,What's with the color? ,1.0000001,26,26,1.0
212,324,dialog,NICK,The color? Uh... It's redwood. ,{'nick': 2},17,"The color? It's red wood, ",0.6714242,26,26,1.0
213,327,dialog,NICK,"39...40. There you go. Way to work that diaper, big guy. Hey, no kiss bye-bye for daddy? ","{'nick': 12, 'hopps': 9}",18,"Thirty-nine… forty. There you go. Way to work that diaper￼, big guy. What, no kiss bye-bye for Daddy? ",0.77274364,26,26,0.782608695652174
214,328,dialog,FINNICK,"(super-deep voice) You kiss me tomorrow, I'll bite your face off. Ciao. ","{'nick': 12, 'hopps': 9}",18,"You kiss me tomorrow, I'll bite your face off, ",0.7752816,26,26,0.782608695652174
215,330,dialog,HOPPS,"Well. I stood up for you, and you lied to me. You liar! ","{'nick': 12, 'hopps': 9}",18,I stood up for you. And you lied to me! You liar! ,0.9717129,26,26,0.782608695652174
216,331,dialog,NICK,"It's called a hustle, sweetheart. And I'm not the liar, he is. ","{'nick': 12, 'hopps': 9}",18,"It's called a hustle, sweetheart.",0.8038579,2,26,0.782608695652174
217,333,dialog,HOPPS,Hey! ,"{'nick': 12, 'hopps': 9}",18,Hey! ,1.0000001,12,26,0.782608695652174
218,335,dialog,HOPPS,"Alright, slick Nick, you're under arrest. ","{'nick': 12, 'hopps': 9}",18,"All right, slick Nick, you're under arrest.",0.9492791,26,26,0.782608695652174
219,336,dialog,NICK,"Really, for what? ","{'nick': 12, 'hopps': 9}",18,"Really, for what? ",1.0000001,26,26,0.782608695652174
220,337,dialog,HOPPS,"Gee I don't know, how `bout selling food without a permit, transporting undeclared commerce across borough lines, false advertising... ","{'nick': 12, 'hopps': 9}",18,"Gee, I don't know. How about selling food without a permit, transporting undeclared￼ commerce￼ across borough lines, false advertising—",0.87673795,26,26,0.782608695652174
221,339,dialog,NICK,Permit. Receipt of declared commerce. And I didn't falsely advertise anything. Take care. ,"{'nick': 12, 'hopps': 9}",18,And I did not falsely advertise anything. Take care.,0.6249376,26,26,0.782608695652174
222,340,dialog,HOPPS,You told that mouse the popsicle sticks were redwood! ,"{'nick': 12, 'hopps': 9}",18,"You told that mouse the pawpsicle sticks were redwood, ",0.88647467,26,26,0.782608695652174
223,341,dialog,NICK,"That's right. ""Red wood."" With a space in the middle. Wood that is red. (then) You can't touch me, Carrots, I been doing this since I was born. ","{'nick': 12, 'hopps': 9}",18,"Red. Wood. With a space in the middle. Wood that is red. You can't touch me, Carrots. I've been doing this since I was born.",0.88981867,26,26,0.782608695652174
224,342,dialog,HOPPS,You're gonna wanna refrain from calling me Carrots... ,"{'nick': 12, 'hopps': 9}",18,You're gonna want to refrain from calling me Carrots.,0.9857669,26,26,0.782608695652174
225,343,dialog,NICK,"My bad. I just naturally assumed you came from some little carrot- choked podunk, no? ","{'nick': 12, 'hopps': 9}",18,"I just naturally assumed you came from some little carrot-choked Podunk, no? ",0.9541528,26,26,0.782608695652174
226,344,dialog,HOPPS,"(isn't it obvious?) Ah, no. Podunk is in Deerbrooke County, and I grew up in Bunnyburrow. ","{'nick': 12, 'hopps': 9}",18,Podunk is in Deerbrooke County. I grew up in Bunnyburrow.,0.9384194,26,26,0.782608695652174
227,345,dialog,NICK,"Okay. Tell me if this story sounds familiar: (harsher now, rapidly) Naأ¯ve little hick with good grades and big ideas decides, ""Hey lookit me, I'm gonna move to Zootopia-- where Predators and Prey live in harmony and sing Kumbaya!"" Only to find-- whoopsie, we don't all get along. And that dream of becoming a big city cop? Double whoopsie! She's a meter maid. And whoopsie number threesie-- NO ONE cares about her or her dreams. And soon enough those dreams die and our bunny sinks into emotional and literal squalor living in a box under a bridge. Til finally she has no choice but to go back home with that cute, fuzzy wuzzy little tail between her legs to become-- you're from Bunnyburrow, is that what you said?-- so how `bout a carrot farmer... That sound about right? ","{'nick': 12, 'hopps': 9}",18,"anytime you think you'll ever be anything more than just a stupid, carrot-farming dumb bunny.",0.57594734,12,26,0.782608695652174
228,347,dialog,NICK,"Be careful now, it won't just be your dreams getting crushed. ","{'nick': 12, 'hopps': 9}",18,Or it won't just be your dreams getting crushed.,0.8160274,26,26,0.782608695652174
229,348,dialog,HOPPS,(ever-so-slightly rattled) Hey! Hey! No one tells me what I can or can't be! Especially not some jerk who never had the guts to try to be anything more than a popsicle hustler! ,"{'nick': 12, 'hopps': 9}",18,No one tells me what I can or can't be! Especially not some jerk who never had the guts to try and be anything more than a pawpsicle hustler.,0.73385537,26,26,0.782608695652174
230,349,dialog,NICK,"Alright look, everyone comes to Zootopia thinking they can be anything they want. Well you can't. You can only be what you are. (points to himself) Sly fox. ","{'nick': 12, 'hopps': 9}",18,"All right, look, everyone comes to Zootopia thinking they can be anything they want. Well, you can't. You can only be what you are.",0.8892832,26,26,0.782608695652174
231,350,dialog,,28. ,"{'nick': 12, 'hopps': 9}",18,29THD03.,0.45471013,4,26,0.782608695652174
232,351,dialog,NICK,(points to her) Dumb bunny. ,"{'nick': 12, 'hopps': 9}",18,I am not a dumb bunny.,0.6765627,26,26,0.782608695652174
233,352,dialog,HOPPS,I am NOT a dumb bunny. ,"{'nick': 12, 'hopps': 9}",18,I am not a dumb bunny.,0.9999999,26,26,0.782608695652174
234,353,dialog,NICK,Right. And that's not wet cement. ,"{'nick': 12, 'hopps': 9}",18,Right. And that's not wet cement.,1.0000002,26,26,0.782608695652174
235,355,dialog,NICK,(as he goes) You'll never be a real cop. You're a cute meter maid though. Maybe a supervisor one day. Hang in there... ,"{'nick': 12, 'hopps': 9}",18,I am a real cop. I am a real cop…,0.6548,28,26,0.782608695652174
236,358,dialog,HOPPS,"Oh hey, it's my parents! ",{'hopps': 8},19,"Oh, hey! It's my parents…, ",0.9426216,27,27,0.7777777777777778
237,359,dialog,BONNIE HOPPS,Aw there she is! Hi sweetheart! ,{'hopps': 8},19,There she is! ,0.69014764,27,27,0.7777777777777778
238,361,dialog,STU HOPPS,"Hey there, Jude the Dude! How was your first day on the force? ",{'hopps': 8},19,"Hey there, Jude the Dude! How was your first day on the force? ",1.0000001,27,27,0.7777777777777778
239,362,dialog,HOPPS,It was real great. ,{'hopps': 8},19,"It was real great, ",0.9230713,27,27,0.7777777777777778
240,363,dialog,BONNIE HOPPS,Yeah? Everything you ever hoped? ,{'hopps': 8},19,Yeah? Everything you ever hoped? ,1.0000001,27,27,0.7777777777777778
241,364,dialog,HOPPS,Mmm. Absolutely. And more. Everyone's so nice. And I feel like I'm really making a difference-- ,{'hopps': 8},19,"Absolutely, and more! Everyone's so nice. And I feel like I'm really making a difference—",0.9051971,27,27,0.7777777777777778
242,365,dialog,STU HOPPS,"(pops head into frame) Hey, wait a second. Holy cripes, Bonnie! Look at that! ",{'hopps': 8},19,"Holy cripes, Bonnie! Look at that! ",0.6320162,27,27,0.7777777777777778
243,366,dialog,BONNIE HOPPS,"(a discovery) Oh my sweet heaven-- Judy, are you a meter maid? ",{'hopps': 8},19,"Oh my sweet heaven! Judy, are you a meter maid? ",0.8547938,27,27,0.7777777777777778
